	id	text	misogynous	aggressiveness	clean
175	176	"#lariachetira Perché invece delle dichiarazioni di stamane non fate vedere quella di quando ha dato dellaculona inchiavabile"" e qualche telf.con la Daddario così quella intelligentona della Picierno potrà ancora dire che è bello vedere 2 donne dietro Berlusca!"""	1	0	# lariachetira delle dichiarazioni stamane quella dellaculona telf.con qualche telf.con la daddario quella quella intelligentona picierno donne berlusca
176	177	@Toradel80 Hola culona hahahaahha	1	1	@toradel80 hola culona hahahaahha
177	178	@dustinfer @Mariskaxxxxxxx @northestonewall Ti inculo messa così Perchè te lo meriti	1	1	@dustinfer @mariskaxxxxxxx @northestonewall ti te lo
178	179	@LunaDarkHot @FansClubIonella @SiliconEros @M6969Xx @BabesPromo2 @spicylabPROD Ti sborro in faccia	1	1	@fansclubionella @m6969xx @babespromo2 ti faccia
179	180	@MexicanStone @RosseVisconti @Life_Selector Ke pompinara ?? Rossella visconti.???????	1	0	@mexicanstone @life_selector ke pompinara rossella visconti
180	181	@Alessia11307 Ale credimi lui in confronto a questa un Santo .....almeno aveva le sue idee ...questa ha solo sete di potere ..non gliene frega niente nemmeno della sua gente culona del cavolo	1	1	ale lui confronto questa un santo le sue idee questa sete potere gliene niente gente cavolo
181	182	@GILDA31395269 ciao gilda complimenti al tuo bel culone....vuoi chattare con me .? ....	1	0	@gilda31395269 ciao gilda culone me
182	183	Nilufar che figa di legno mado smettila#uominiedonne	1	0	nilufar che che figa legno mado smettila#uominiedonne
183	184	"@dickerson_des @coinyeezy @TheWhaleReports in italia questo tipo di foto le chiamiamo : la natura morta con la figa di legno. """""	1	1	@dickerson_des @coinyeezy italia questo tipo foto le la natura la figa legno
184	185	Ma amore io voglio scomparti il tuo bel culo fammi sapere e ti faccio il bel sedere https://t.co/y1GxsMj7o5	1	1	io tuo il tuo bel culo ti il bel sedere https://t.co/y1gxsmj7o5
185	186	CULONA GOLDFINGER – LA GERMANIA NAVIGA NELL’ORO: HA LE RISERVE PIU’ GRANDI DOPO GLI USA https://t.co/ByQzZ8UXRJ https://t.co/1sKXkV1XBA	1	0	culona goldfinger la germania naviga nell’ oro le le riserve piu grandi dopo gli usa https://t.co/byqzz8uxrj https://t.co/1skxkv1xba
186	187	@Simonottera Se sarei li dove vorresti che ti sborro?	1	1	li ti
187	188	@Simonottera Ti sborro in bocca mentre ti lecco i piedi?	1	1	@simonottera ti bocca ti i piedi
188	189	@mtvitalia Se non erro lei era una grande ....pompinara	1	1	lei pompinara
189	190	@nadiarizzo1608 @Faby7Roma3 Ma che cazzo ti ridi culona	1	1	@faby7roma3 che cazzo ti culona
190	191	CULONA GOLDFINGER – LA GERMANIA NAVIGA NELL’ORO: HA LE RISERVE PIU’ GRANDI DOPO GLI USA, 3.374 TONNELLATE. E PENSARE CHE NEL 1950 NON C’ERA UN SOLO LINGOTTO NEI CAVEAU DELLA BUNDESBANK – L’ACCUMULO E’ INIZIATO PER CONTENERE IL… https://t.co/4M6lUoTrxr https://t.co/38MKjiO89Y	1	0	culona goldfinger la germania naviga nell’ oro le le riserve piu grandi dopo gli usa tonnellate pensare che nel non era un solo lingotto nei caveau della bundesbank l’accumulo iniziato per contenere il https://t.co/4m6luotrxr https://t.co/38mkjio89y
191	192	RT @paolopoliti1: CULONA GOLDFINGER – LA GERMANIA NAVIGA NELL’ORO: HA LE RISERVE PIU’ GRANDI DOPO GLI USA, 3.374 TONNELLATE. E PENSARE CHE…	1	1	rt @paolopoliti1 culona goldfinger la germania naviga nell’ oro le le riserve piu grandi dopo gli usa tonnellate pensare che
192	193	@franca_cipriani Buongiorno anche a te tettona	1	0	te tettona
193	194	@Amateurdogging Queste sono le tettone di mia mamma ...io le succhio ...????????????????????????????????????????????????????????????	1	1	@amateurdogging queste le tettone mamma io le
194	195	Quindi fra mezz'ora sono a casa dalla tettona malefica,la sorprendo con una merenda a base di sushi,poi attacco con delle seppioline in umido con polenta tenendola buona con del vino bianco fresco nel frattempo e poi andiamo a ballare la salsa...Sono troppo adorabile!!!	1	0	casa tettona la una merenda base sushi attacco delle seppioline umido polenta del vino frattempo la salsa
195	196	RT @f4t_ale: Quindi fra mezz'ora sono a casa dalla tettona malefica,la sorprendo con una merenda a base di sushi,poi attacco con delle sepp…	1	1	rt casa tettona la una merenda base sushi attacco delle sepp
196	197	adesso ritorno himo impiccati troia spears	1	1	ritorno troia spears
197	198	@FabriTerranova @AnnaMariaCastel Cose da pazzi !!! Sta culona !!!	1	1	cose pazzi culona
198	199	@Sabrina43567316 Eccola la mia tettona!!! ?	1	1	la mia tettona
199	200	@giusydiba Ciao. Ma tettona ossolana che fine a fatto?	1	1	@giusydiba @giusydiba ciao tettona che fatto
200	201	@PaulDiamondACM Pare il puttanone di tor bella monaca che con 5 mila lire ti faceva toccare la zinna sinistra	1	1	il puttanone tor tor bella monaca che lire ti zinna la zinna sinistra
201	202	@seredisagio ha fatto una bella figura con la finta ipnosi.....sta culona coatta.....	1	1	@seredisagio una bella figura finta la finta ipnosi culona
202	203	RT @MarcoMameli2: la culona inchiavabile l'aureata a pieni voti e con lode di merito all'universita' di menate sul membro:tu provieni dalle…	1	1	rt @marcomameli2 la culona l'aureata voti lode merito universita menate membro tu
203	204	@86_curioso @_Francy_Fra_P Su quella faccia da troia era il minimo! ?	1	1	@86_curioso quella troia il minimo
204	205	Però sei un pochino tettona tu? — manco per il cazzo https://t.co/IQYnIeHJKm	1	1	tettona tu il cazzo
205	206	@PersilQ @borghi_claudio Beh da Mattarella che invita un pregiudicato con tutti gli onori c'è da aspettarsi di tutto, poi figurarsi l'Europa prima di tutto.Vogliamo far dispiacere alla culona? Non sia mai detto.	1	0	@borghi_claudio mattarella che un pregiudicato gli onori c' tutto l'europa tutto dispiacere culona
206	207	@Sexy_Francy92 sei una donna bellissima hai due occhi verdi delle belle tettone e un gran bel culo	1	0	una donna occhi tettone un gran bel culo
207	208	A proposito di figa.Ma non sembra anche a voi che la Morali sia una grandissima figa di legno?Poro Scintilla. Gliela fa annusà, ma non gliela da!#isola	1	1	proposito figa voi la morali una grandissima figa legno?poro scintilla gliela annusà gliela
208	209	@sticazzinloop @Disagioconvista ??impossibile.. quelle hanno le #tette grandi e il culone	1	0	@sticazzinloop @disagioconvista quelle # le #tette il culone
209	210	@kimberIyevans la mia prima impressione su di te: brutta copia di mecosa penso attualmente: che tu sia molto figa ti scoperei ammerdati shippo con: me cazzoquale pv ti sta meglio: cristina d’avenachi del gdr mi ricordi: tuo cugino che mi ha nascosto le st	1	1	la mia prima impressione te copia mecosa tu figa ti scoperei ammerdati shippo me pv ti cristina avenachi gdr mi cugino che mi le st
210	211	@monica30050068 seguimi puttanone?	1	1	@monica30050068 puttanone
211	212	Claudiona la puttanona 3: Dopo l'ultima volta che ho scritto, si sono susseguiti altri incontri con Claudia, fugaci e rischiando molto in quanto il tempo a sua disposizione non era mai troppo, abbiamo goduto insieme come pazzi, senza preamboli, ci si… https://t.co/WNiLPF4P2p	1	0	la puttanona l'ultima volta si altri incontri claudia fugaci il tempo disposizione pazzi preamboli ci si
212	213	@MassimoInLove Ma Silvana è la tettona?	1	0	silvana la tettona
213	214	@Giuliettaxxx84 Vuoi giocare un po’ con me come i vecchi tempi lurida puttana?	1	1	@giuliettaxxx84 me i vecchi tempi puttana
214	215	@andreastabene_ @Lu_kein BEL PUTTANONE	1	0	bel puttanone
215	216	@CRAZIFORIU aceco letto puttanona ..???	1	1	@craziforiu letto puttanona
216	217	@Ennio68 @Giuliettaxxx84 Che puttana succhiacazzi!! E magari ingoia pure litri di sborra...	1	1	@ennio68 @giuliettaxxx84 che puttana succhiacazzi litri sborra
217	218	che faccia da troia https://t.co/mcRdJDCZ4U	1	1	che troia
218	219	@Giuliettaxxx84 a me ecciterebbe sfondarti la fica e il culo e poi prosciugare le mie palle sulla tua faccia da troia in calore	1	1	me la fica il culo le mie palle faccia troia calore
219	220	@cicciolina_uff bel viso labbra da pompinara	1	1	viso labbra pompinara
220	221	La mia amante è una lurida troia, insaziabile. Il marito non l' ha mai inculata. Io le ho sverginato il culo pochi mesi fa. Ma il mio cazzo è normale. Così ho chiamato un amico con un cazzo molto largo. Dopo averla chiavata gli ho chiesto di sfondale il… https://t.co/ovwl8bMgV7	1	1	la mia amante una lurida troia il marito l ' io le il culo pochi mesi il mio cazzo un amico un cazzo gli sfondale https://t.co/ovwl8bmgv7
221	222	@MassimoInLove @VoglioLaFavola Si può sapere qualcosa di più sulla tettona? ?	1	0	@massimoinlove @vogliolafavola si qualcosa tettona
222	223	@1111scihl Non immagini la voglia di poterti sbattere !!! Non solo  guardare gli altri che lo fanno bel troione mmmm	1	1	@1111scihl la voglia gli altri che lo troione mmmm
223	224	Amore...fammela leccare quella tettona https://t.co/QvDw6rZtMi	1	1	amore fammela quella tettona
224	225	@GiuliaLadyboy @Asija_Robins @Annunci_Trans @EscortFox @zBakeca @escortrans sei una gran bella puttanone, vedo che ami il cazzo come poche.	1	1	@asija_robins @escortfox @zbakeca una gran bella puttanone il cazzo poche
225	226	@arbitromirko @RossyPuppy Proprio lei, perchè non è il classico puttanone che ti fa solo sangue.	1	1	@arbitromirko lei il classico puttanone che ti sangue
226	227	Anna Tatangelo é cantante e quindi saprà usare bene la bocca , sexy tettona  e pure cheffa.  Donna da scopare every day. #AnnaTatangelo #MasterChefit	1	1	anna tatangelo la bocca tettona donna every day # annatatangelo # masterchefit
227	228	@anarcomico @CuocoFiorellino Ahahah esatto, c'è solo da cambiare il trans con una tettona	1	1	ahahah c' il trans una tettona
228	229	DIOOOCCANGURO ho dimenticato le cuffiette a scuola e se sta merda dietro di me (meglio se non faccio nomi) non la smette GRIDARE CON LA SUA VOCE DI MERDA LE METTO UNA FOTOCOPIATRICE IN BOCCA PORCA PUTTANA	1	1	dioooccanguro le cuffiette scuola merda me nomi la gridare con la sua la sua voce merda le metto una fotocopiatrice bocca porca puttana
229	230	@_Francy_Fra_P Il cazzo te lo infilo in bocca troia	1	1	il cazzo te lo bocca troia
230	231	@carla27357388 Io ti inculo e te lo riempio Ank col mio sperma	1	1	io ti te lo ank sperma
231	232	Chiudo gli occhi e per magia sono sulla spiaggia bianca di Zanzibar seduto su una palma inclinata vicina alla riva coi piedi nella sabbia calda un mojito nella mano destra e con la sinistra accompagno la testa del puttanone che mi sta tirando un super pompino qua sulla statale.	1	1	gli occhi magia spiaggia zanzibar una palma riva piedi sabbia un mojito mano la sinistra la testa puttanone che mi un super pompino
232	233	@fdragoni Culona invece di rompere i coglioni a putin rompeglile agli americani che ti intercettavano culona di merda..	1	1	@fdragoni @fdragoni culona i coglioni putin rompeglile americani che ti culona merda
233	234	@carla27357388 Bella pompinara	1	1	bella pompinara
234	235	E dai cazzo! sei una cagna da concorso e vuoi l'uomo romantico... ma porca troia hai visto più cazzi che stelle e pretendi... bha	1	1	cazzo una cagna concorso l'uomo troia cazzi che stelle pretendi
235	236	@violettamoreau Piccolo in grande... hihihihi.. direi anche bianchi,  neri, del padre del figlio, di cani di cavalli, sei una puttana ti piace essere presa, usata, sottomessa, la tua figa e culo sono una banca dello sperma, ad ettolitri. Lurida cagna in c	1	1	@violettamoreau piccolo grande hihihihi padre figlio cani cavalli una puttana ti la tua figa culo una banca sperma ettolitri lurida cagna c
236	237	@maori816 @barbierichef @SkyUno @dariabig dice liquido perche il presidente del milan si chiama LI e poi perché fanno sesso e il liquido è lo sperma che le cola in gola quindi deep una d in su e una p in giù come 69 sesso capito sono SBOCCHINATE OCCULTE i	1	1	@maori816 @barbierichef @skyuno @dariabig il presidente milan si li sesso il liquido lo sperma che gola una d una una p sesso sbocchinate occulte
237	238	@Simonottera Entrambi è perfetto! La tua figa è meravigliosa! Ti piace farti inculare anche?	1	1	entrambi la tua figa ti
238	239	@Lion18290125 Ti sborro adesso	1	1	ti
239	240	@tuttotuo63 Quelle tettone le prenderei a schiaffi con la cappella del cazzo! ?	1	1	@tuttotuo63 quelle le schiaffi la cappella cazzo
240	241	@/Ema è una puttana con le tette grandi mi manchi tanto anche se puzzi#limonayeappreciationday	1	1	@/ema una puttana le tette mi
241	242	Garibaldi se ne andava con un puttanone rumeno! #fratellidicrozza	1	0	garibaldi se ne un puttanone # fratellidicrozza
242	243	Se dopo avertelo messo al culo te lo sbatte in figa o in bocca è quello sbagliato. https://t.co/0BgeDHhyhI	1	1	culo te lo figa bocca quello https://t.co/0bgedhhyhi
243	244	re li lecco tutti poi mi seghi e ti sborro nelle piante mmm https://t.co/qmfMUzbf5t	1	1	re li lecco tutti mi seghi ti piante https://t.co/qmfmuzbf5 t
244	245	Giovanni, è brutto sentirselo dire ma tua moglie è proprio un bel puttanone... #cosìèlavita	1	1	giovanni moglie un bel puttanone # cosìèlavita
245	246	@1111scihl che bocca sei una pompinara fantastica, ti fai sborrare in bocca' ingoi????	1	1	che una pompinara ti bocca
246	247	"nte lascio più sto appiccicato alla tua tettona""cit mio fratellp"""	1	1	"tettona""cit tettona""cit mio fratellp"
247	248	Troiona che non sei altro , baldracca da quattro soldi. https://t.co/y5i0l2Tzk4	1	1	troiona che altro soldi https://t.co/y5i0l2tzk4
248	249	@Joeblac60777869 @intuslegens Poi arriva il foraggiatore della mafia sotto indagine quale mandante occulto di stragi mafiose e mette a posto la culona inchiavabile... come no...	1	1	il foraggiatore mafia indagine quale mandante stragi posto la culona
249	250	@jihowons jinhwan non la chiama bobhwan ma jinbob che mi ricorda un kebab ma comunque PORCA PUTTANA SUL SERIO IO TI A M O TI RICOPRO DI BOBHWAN TE LE SPAMMO A TUTTE LE ORE QUANDO VUOIII https://t.co/WDb166ew0O	1	1	@jihowons jinhwan la bobhwan jinbob che mi un kebab puttana sul serio ti a m o ti ricopro bobhwan te le spammo tutte le quando ore quando vuoiii
250	251	"RT @antonello_sisto: È brutto sentirtelo dire, ma tua moglie è un bel puttanone!"" ? #cosìèlavita https://t.co/D8ZF87ASFd"""	1	0	rt @antonello_sisto moglie un bel puttanone # #cosìèlavita https://t.co/d8zf87asfd
251	252	bella culona al parco https://t.co/VOoyTuEiS9	1	0	culona parco https://t.co/vooytueis9
252	253	@bellahdahl @CharlieComet @KinkyGaga @LenaStarrXXX @NiaRossXXX @lunaxxxkitty @kendraheartxxx @sailorlunaxxx @RevArielle @EnchantressSahr @thehannahperez @EllaDearest1 @TheLanaLovelace @xAlixLovellx @blanchebradburr @inna_sirina @lolamarieukxxx @FallonWest	1	0	@sailorlunaxxx @elladearest1 @blanchebradburr @inna_sirina @lolamarieukxxx
253	254	@Tindaro14565947 @GiancarloDeRisi Maledetta culona https://t.co/6stuYouVAU	1	1	@tindaro14565947 @giancarloderisi maledetta https://t.co/6stuyouvau
254	255	@carla27357388 Ti inculo io amore mio!!!! Mmm mm ho gia il cazzo duro!!	1	1	ti io mmm mm il cazzo
255	256	@giusepp53678094 Buongiorno e che bel culone....	1	0	@giusepp53678094 buongiorno culone
256	257	@lisafemelle Notte pompinara!	1	1	notte pompinara
257	258	@sarahbareth Che bel culone	1	1	@sarahbareth che che bel culone
258	259	"Io, Claudia e il mio amico Alessandro: Era iniziato tutto per caso... Un giorno che claudia era un po' scollata, e alessandro senza peli sulla lingua mi disse scherzando: oh è proprio tettona claudia, non ci avevo mai fatto caso!"" Lì per lì si concluse… https://t.co/T4VLdN2DV1"""	1	0	io claudia il mio amico alessandro tutto caso un giorno che claudia alessandro peli lingua mi tettona claudia ci caso si https://t.co/t4vldn2dv1
259	260	#omnibusla7 cacciate a calci in culo quel buffone di Sommella, lacchè della culona	1	1	calci culo quel buffone sommella lacchè culona
260	261	@mariangela681 Si ma la fregna la devi sgonfiare bella puttanona mmmmmm ????	1	1	@mariangela681 si fregna la puttanona mmmmmm
261	262	@Bigottopedia @Agente_Marlow Ma chi è, Chiara la pompinara?	1	1	chi chiara la pompinara
262	263	@_Francy_Fra_P Buongiorno pompinara	1	1	pompinara
263	264	Laura Pausini che cagna che sei	1	1	laura pausini che che
264	265	Bella tettona mia, ti ciuccerei le poppe fino a farle diventare due noci. https://t.co/vNxvRq34BV	1	1	tettona ti le poppe noci
265	266	@_Francy_Fra_P Che faccia da troia se vuoi un cazzo per divertirti ?chiamami	1	1	che troia un cazzo
266	267	@carla27357388 TI sborro sopra	1	1	
267	268	@carla27357388 C IAO AMORE SE VUOI VEDERE COME MI SFOGO CON TE E TI SBORRO TUTTA SEUGUIMI E CI DIVERTIAMO IN PRIVATO OK.! ❤️❤️❤️	1	1	c iao amore se vuoi vedere mi sfogo te ti sborro tutta seuguimi ci divertiamo privato ok
268	269	@pandemione @1979NERO @cotechino3 @OraniAntonina @porcodoi79 @SkyTG24 Calmati Palmiro... respira... respira... tranquillo... Va meglio ora? Porcodoi, già ti immaginavi tuo pisello in bocca alla tettona ingoiante e per poco non ci lasciavi le penne. Occhio	1	1	@porcodoi79 @skytg24 calmati palmiro porcodoi ti pisello bocca tettona ci le penne occhio
269	270	@carla27357388 @MutSrg Mi ti inculo io	1	1	mi ti io
270	271	@Culonainch Altro che culona inchiavabile .........co tutti li spasimanti che c'hai??Me la concedi un intervista? https://t.co/mqwSDNWb1K	1	1	altro culona co li li spasimanti che c' la un intervista https://t.co/mqwsdnwb1 k
